scenario_id,scenario_group,scenario_type,level,target_scope,eps_import_dep,priority_mode,seed,max_iter,z_cost,total_penalty,objective,pen_shortage,pen_import,pen_local,pen_inv_floor,pen_infeas,shortage,import_dep,import_dep_violation,service_rate,local_prod,total_import,total_demand,elapsed_seconds,worst_shortage_prov,worst_shortage_month,worst_shortage_val
S5_IMPORT_FORCE_85,Sensitivitas kebijakan impor ketat,policy_sensitivity,85%,EPS_IMPORT_DEP only,0.85,import,4,500,24073550423953.496,16332553087121.135,40406103511074.63,0.0,15240936338387.957,0.0,1091616748733.1776,0.0,1.7485102097127676,0.9052909017939124,0.055290901793912384,0.9999992742764846,240982.89,2303470.542294537,2409333.82,49.63882100023329,24,2,1.7485102097127676
S5_IMPORT_FORCE_85,Sensitivitas kebijakan impor ketat,policy_sensitivity,85%,EPS_IMPORT_DEP only,0.85,import,5,500,23727303108359.266,15851451081036.164,39578754189395.43,0.0,14821993158402.557,0.0,1029457922633.6084,0.0,4.6629367034256575e-15,0.9037710643175587,0.05377106431755874,1.0,240982.89,2263283.506494832,2409333.82,35.74665590003133,32,0,2.6645352591003757e-15
S5_IMPORT_FORCE_85,Sensitivitas kebijakan impor ketat,policy_sensitivity,85%,EPS_IMPORT_DEP only,0.85,import,6,500,23728462934516.82,15731288369074.555,39459751303591.375,0.0,14842149079641.846,0.0,889139289432.7091,0.0,1.1723955140041653e-13,0.9038441857477034,0.053844185747703444,1.0,240982.89,2265187.8691358115,2409333.82,31.73585670022294,28,0,1.1368683772161603e-13
S5_IMPORT_FORCE_85,Sensitivitas kebijakan impor ketat,policy_sensitivity,85%,EPS_IMPORT_DEP only,0.85,import,7,500,23675603733587.684,15534066712259.926,39209670445847.6,0.0,14731815280937.46,0.0,802251431322.4644,0.0,0.0,0.9034439180021222,0.053443918002122226,1.0,240982.89,2254798.680810803,2409333.82,24.554354999680072,0,0,0.0
S5_IMPORT_FORCE_85,Sensitivitas kebijakan impor ketat,policy_sensitivity,85%,EPS_IMPORT_DEP only,0.85,import,8,500,24198922430920.742,16685450898019.684,40884373328940.42,0.0,15276503805891.102,0.0,1408947092128.581,0.0,0.0,0.9054199330626685,0.05541993306266857,1.0,240982.81341700823,2306941.0908521963,2409333.82,28.02740369969979,0,0,0.0
S5_IMPORT_FORCE_85,Sensitivitas kebijakan impor ketat,policy_sensitivity,85%,EPS_IMPORT_DEP only,0.85,import,9,500,23895644824263.527,16220311744956.557,40115956569220.086,0.0,14990984003098.25,0.0,1229327741858.3062,0.0,0.0,0.9043841274516528,0.054384127451652775,1.0,240956.03742558204,2279086.2003707066,2409333.82,34.48395159980282,0,0,0.0
S5_IMPORT_FORCE_85,Sensitivitas kebijakan impor ketat,policy_sensitivity,85%,EPS_IMPORT_DEP only,0.85,import,10,500,24912577670292.066,16994326174776.365,41906903845068.43,0.0,15967972895854.25,0.0,1026353278922.1145,0.0,9.627630470632198e-09,0.9079284370481082,0.05792843704810824,0.999999999999996,240982.89,2376360.427240263,2409333.82,36.012581599876285,31,0,9.627626695873914e-09
S5_IMPORT_FORCE_80,Sensitivitas kebijakan impor sangat ketat,policy_sensitivity,80%,EPS_IMPORT_DEP only,0.8,import,1,500,23813642847054.625,29455639528458.105,53269282375512.73,0.0,28887670027742.188,0.0,567969500715.9178,0.0,0.0,0.9047983726915678,0.10479837269156778,1.0,239699.9670230322,2278113.790996644,2409333.82,31.255870799999684,0,0,0.0
S5_IMPORT_FORCE_80,Sensitivitas kebijakan impor sangat ketat,policy_sensitivity,80%,EPS_IMPORT_DEP only,0.8,import,2,500,23807438443897.906,29612106563466.977,53419545007364.875,0.0,28650828962768.44,0.0,961277600698.535,0.0,1.765254609153999e-13,0.903939163272049,0.103939163272049,1.0,240982.89,2267665.7769117355,2409333.82,26.4019148000516,31,0,1.7053025658242404e-13
S5_IMPORT_FORCE_80,Sensitivitas kebijakan impor sangat ketat,policy_sensitivity,80%,EPS_IMPORT_DEP only,0.8,import,3,500,23771137365935.734,29658648258823.473,53429785624759.21,0.0,28640205205198.35,0.0,1018443053625.1215,0.0,8.881784197001252e-16,0.9039006225207823,0.10390062252078225,1.0,240982.89,2266659.6808596775,2409333.82,27.875151100102812,37,11,8.881784197001252e-16
S5_IMPORT_FORCE_80,Sensitivitas kebijakan impor sangat ketat,policy_sensitivity,80%,EPS_IMPORT_DEP only,0.8,import,4,500,24560047660305.457,29842753278470.246,54402800938775.695,0.0,29378521110637.36,0.0,464232167832.88525,0.0,33.77802506440799,0.9065790768699217,0.10657907686992163,0.999985980346607,240979.78228508704,2338525.6883421857,2409333.82,51.05320840002969,25,9,32.03914239737621
S5_IMPORT_FORCE_80,Sensitivitas kebijakan impor sangat ketat,policy_sensitivity,80%,EPS_IMPORT_DEP only,0.8,import,5,500,23903665742020.94,29743925945125.734,53647591687146.68,0.0,28767962088254.445,0.0,975963856871.289,0.0,0.0,0.9043640975408018,0.10436409754080178,1.0,240982.82335004842,2278811.7010218087,2409333.82,31.31648680008948,0,0,0.0
S5_IMPORT_FORCE_80,Sensitivitas kebijakan impor sangat ketat,policy_sensitivity,80%,EPS_IMPORT_DEP only,0.8,import,6,500,23794320646500.336,29945409810548.387,53739730457048.73,0.0,28713568975684.3,0.0,1231840834864.0867,0.0,0.0,0.9041667708032177,0.10416677080321768,1.0,240978.8344569879,2273585.6488306043,2409333.82,30.4050525999628,0,0,0.0
S5_IMPORT_FORCE_80,Sensitivitas kebijakan impor sangat ketat,policy_sensitivity,80%,EPS_IMPORT_DEP only,0.8,import,7,500,24329187678483.574,30068064208260.61,54397251886744.18,0.0,29181727911902.117,0.0,886336296358.4908,0.0,0.0,0.905865152660582,0.10586515266058194,1.0,240935.7662408736,2318538.99842456,2409333.82,25.9364168997854,0,0,0.0
S5_IMPORT_FORCE_80,Sensitivitas kebijakan impor sangat ketat,policy_sensitivity,80%,EPS_IMPORT_DEP only,0.8,import,8,500,23651958413708.98,30202074534798.105,53854032948507.086,0.0,28526505492666.965,0.0,1675569042131.1401,0.0,0.0,0.903488143949913,0.1034881439499129,1.0,240982.89,2255942.3569348077,2409333.82,29.891251199878752,0,0,0.0
S5_IMPORT_FORCE_80,Sensitivitas kebijakan impor sangat ketat,policy_sensitivity,80%,EPS_IMPORT_DEP only,0.8,import,9,500,24351361633053.676,30937645547937.27,55289007180990.945,0.0,29493593915350.12,0.0,1444051632587.1484,0.0,98.85455026479919,0.9069965367295563,0.10699653672955622,0.9999589701728153,239025.70704235224,2331047.477730263,2409333.82,47.052279099822044,9,2,98.85455026479917
S5_IMPORT_FORCE_80,Sensitivitas kebijakan impor sangat ketat,policy_sensitivity,80%,EPS_IMPORT_DEP only,0.8,import,10,500,25577746825107.094,32211856139505.703,57789602964612.79,0.0,30469625970955.19,0.0,1742230168550.5107,0.0,0.0,0.9105373751226834,0.11053737512268336,1.0,240953.46928662664,2452388.802047967,2409333.82,44.56173039972782,0,0,0.0
