province_id,provinsi,commodity_id,komoditas,bulan,tahun,Impor (Ton),Ekspor (Ton),status
91,PAPUA BARAT,3,Kedelai,Maret,2024, 161.25 , -   ,realisasi
91,PAPUA BARAT,3,Kedelai,April,2024, 102.00 , -   ,realisasi
91,PAPUA BARAT,3,Kedelai,Mei,2024, 116.20 , -   ,realisasi
91,PAPUA BARAT,3,Kedelai,Juni,2024, 207.00 , -   ,realisasi
91,PAPUA BARAT,3,Kedelai,Juli,2024, 49.00 , -   ,realisasi
91,PAPUA BARAT,3,Kedelai,Agustus,2024, 226.50 , -   ,realisasi
91,PAPUA BARAT,3,Kedelai,September,2024, 93.00 , -   ,realisasi
91,PAPUA BARAT,3,Kedelai,Oktober,2024, 92.00 , -   ,realisasi
91,PAPUA BARAT,3,Kedelai,November,2024, 159.00 , -   ,realisasi
91,PAPUA BARAT,3,Kedelai,Desember,2024, 160.83 , -   ,realisasi
94,PAPUA,3,Kedelai,Januari,2024, 0.46 , -   ,realisasi
94,PAPUA,3,Kedelai,Februari,2024, 0.29 , -   ,realisasi
94,PAPUA,3,Kedelai,Maret,2024, 0.39 , -   ,realisasi
94,PAPUA,3,Kedelai,April,2024, 0.28 , -   ,realisasi
94,PAPUA,3,Kedelai,Mei,2024, 0.38 , -   ,realisasi
94,PAPUA,3,Kedelai,Juni,2024, 0.61 , -   ,realisasi
94,PAPUA,3,Kedelai,Juli,2024, 0.43 , -   ,realisasi
94,PAPUA,3,Kedelai,Agustus,2024, 0.57 , -   ,realisasi
94,PAPUA,3,Kedelai,September,2024, 0.73 , -   ,realisasi
94,PAPUA,3,Kedelai,Oktober,2024, 0.49 , -   ,realisasi
94,PAPUA,3,Kedelai,November,2024, 0.37 , -   ,realisasi
94,PAPUA,3,Kedelai,Desember,2024, -   , -   ,realisasi
94,PAPUA,3,Kedelai,Januari,2023, -   , -   ,realisasi
94,PAPUA,3,Kedelai,Februari,2023, -   , -   ,realisasi
94,PAPUA,3,Kedelai,Maret,2023, -   , -   ,realisasi
94,PAPUA,3,Kedelai,April,2023, -   , -   ,realisasi
94,PAPUA,3,Kedelai,Mei,2023, -   , -   ,realisasi
94,PAPUA,3,Kedelai,Juni,2023, -   , -   ,realisasi
94,PAPUA,3,Kedelai,Juli,2023, -   , -   ,realisasi
94,PAPUA,3,Kedelai,Agustus,2023, -   , -   ,realisasi
94,PAPUA,3,Kedelai,September,2023, -   , -   ,realisasi
94,PAPUA,3,Kedelai,Oktober,2023, -   , -   ,realisasi
94,PAPUA,3,Kedelai,November,2023, -   , -   ,realisasi
94,PAPUA,3,Kedelai,Desember,2023, -   , -   ,realisasi
94,PAPUA,3,Kedelai,Januari,2025, 0.46 , -   ,realisasi
94,PAPUA,3,Kedelai,Februari,2025, 0.29 , -   ,realisasi
94,PAPUA,3,Kedelai,Maret,2025, 0.39 , -   ,realisasi
94,PAPUA,3,Kedelai,April,2025, 0.28 , -   ,realisasi
94,PAPUA,3,Kedelai,Mei,2025, 0.38 , -   ,realisasi
94,PAPUA,3,Kedelai,Juni,2025, 0.61 , -   ,proyeksi
94,PAPUA,3,Kedelai,Juli,2025, 0.43 , -   ,proyeksi
94,PAPUA,3,Kedelai,Agustus,2025, 0.57 , -   ,proyeksi
94,PAPUA,3,Kedelai,September,2025, 0.73 , -   ,proyeksi
94,PAPUA,3,Kedelai,Oktober,2025, 0.49 , -   ,proyeksi
94,PAPUA,3,Kedelai,November,2025, 0.37 , -   ,proyeksi
94,PAPUA,3,Kedelai,Desember,2025, -   , -   ,proyeksi
97,PAPUA PEGUNUNGAN,3,Kedelai,Januari,2024, 5.00 , -   ,realisasi
97,PAPUA PEGUNUNGAN,3,Kedelai,Februari,2024, 5.00 , -   ,realisasi
97,PAPUA PEGUNUNGAN,3,Kedelai,Maret,2024, 5.00 , -   ,realisasi
97,PAPUA PEGUNUNGAN,3,Kedelai,April,2024, 4.00 , -   ,realisasi
97,PAPUA PEGUNUNGAN,3,Kedelai,Mei,2024, 4.00 , -   ,realisasi
97,PAPUA PEGUNUNGAN,3,Kedelai,Juni,2024, 4.00 , -   ,realisasi
97,PAPUA PEGUNUNGAN,3,Kedelai,Juli,2024, 4.00 , -   ,realisasi
97,PAPUA PEGUNUNGAN,3,Kedelai,Agustus,2024, 2.00 , -   ,realisasi
97,PAPUA PEGUNUNGAN,3,Kedelai,September,2024, 4.00 , -   ,realisasi
97,PAPUA PEGUNUNGAN,3,Kedelai,Oktober,2024, 4.00 , -   ,realisasi
97,PAPUA PEGUNUNGAN,3,Kedelai,November,2024, 4.00 , -   ,realisasi
97,PAPUA PEGUNUNGAN,3,Kedelai,Desember,2024, -   , -   ,proyeksi
